"Date","Price","Open","High","Low","Vol.","Change %"
"01/29/2026","357.99","360.32","362.20","356.45","629.98K","0.28%"
"01/28/2026","356.99","359.24","361.57","356.55","2.39M","-0.68%"
"01/27/2026","359.45","363.26","363.42","355.77","1.92M","-1.05%"
"01/26/2026","363.25","362.19","364.87","360.66","2.13M","0.43%"
"01/23/2026","361.69","362.73","363.75","358.24","2.80M","-1.72%"
"01/22/2026","368.02","362.73","370.10","362.73","2.63M","2.34%"
"01/21/2026","359.61","352.30","362.63","352.27","2.78M","2.11%"
"01/20/2026","352.19","356.00","361.16","351.35","3.05M","-3.45%"
"01/16/2026","364.79","361.15","369.40","359.89","3.56M","2.08%"
"01/15/2026","357.37","358.37","361.10","355.73","2.87M","-0.25%"
"01/14/2026","358.26","356.44","358.39","350.72","3.58M","0.07%"
"01/13/2026","358.00","359.60","360.29","355.95","3.77M","-0.44%"
"01/12/2026","359.59","360.50","362.04","355.51","7.02M","-4.27%"
"01/09/2026","375.61","383.00","384.89","373.83","2.77M","-1.92%"
"01/08/2026","382.98","378.17","385.13","376.51","2.71M","1.26%"
"01/07/2026","378.22","383.90","384.99","376.52","2.18M","-1.39%"
"01/06/2026","383.56","380.37","386.26","376.20","2.54M","0.99%"
"01/05/2026","379.80","372.30","383.70","372.25","2.36M","1.90%"
"01/02/2026","372.73","369.50","372.87","367.25","2.08M","0.75%"
"12/31/2025","369.95","373.27","374.37","369.87","1.47M","-0.92%"
"12/30/2025","373.39","375.03","375.43","372.95","1.32M","-0.51%"
"12/29/2025","375.32","381.00","381.39","374.97","1.74M","-1.50%"
"12/26/2025","381.05","382.33","382.67","380.27","1.11M","-0.54%"
"12/24/2025","383.11","382.19","384.73","380.73","817.06K","0.24%"
"12/23/2025","382.19","380.75","384.55","380.10","1.77M","0.35%"
"12/22/2025","380.85","378.33","382.42","377.08","2.75M","1.15%"
"12/19/2025","376.51","375.54","377.55","372.77","7.93M","0.26%"
"12/18/2025","375.52","380.00","380.54","373.85","2.88M","-0.02%"
"12/17/2025","375.61","381.55","384.34","374.55","2.97M","-1.35%"
