"Date","Price","Open","High","Low","Vol.","Change %"
"01/29/2026","140.07","140.40","142.32","139.13","13.87M","1.81%"
"01/28/2026","137.58","137.69","138.01","136.67","15.64M","0.55%"
"01/27/2026","136.83","135.24","136.93","134.71","14.52M","1.48%"
"01/26/2026","134.84","136.93","136.94","134.17","16.06M","-0.10%"
"01/23/2026","134.97","135.09","135.98","134.48","17.76M","1.00%"
"01/22/2026","133.64","133.05","134.18","131.85","16.60M","0.02%"
"01/21/2026","133.61","131.91","133.73","131.91","18.88M","2.41%"
"01/20/2026","130.46","131.51","131.94","130.07","16.48M","0.44%"
"01/16/2026","129.89","128.91","130.16","128.87","16.59M","0.59%"
"01/15/2026","129.13","129.13","130.20","128.30","17.40M","-0.82%"
"01/14/2026","130.20","127.35","131.72","127.13","27.59M","2.89%"
"01/13/2026","126.54","125.00","127.14","124.81","21.62M","2.02%"
"01/12/2026","124.03","124.46","124.50","122.56","15.31M","-0.47%"
"01/09/2026","124.61","123.23","124.86","123.10","16.14M","1.38%"
"01/08/2026","122.91","118.98","123.63","118.65","20.23M","3.73%"
"01/07/2026","118.49","119.80","120.12","118.27","20.35M","-2.11%"
"01/06/2026","121.05","125.35","125.80","121.00","23.33M","-3.44%"
"01/05/2026","125.36","125.21","125.93","122.39","30.11M","2.21%"
"01/02/2026","122.65","120.09","122.68","119.61","14.18M","1.92%"
"12/31/2025","120.34","121.18","121.26","119.86","10.56M","-0.54%"
"12/30/2025","120.99","121.10","121.80","120.63","11.15M","0.38%"
"12/29/2025","120.53","120.15","121.30","119.40","14.78M","1.19%"
"12/26/2025","119.11","118.89","119.55","118.53","8.07M","-0.09%"
"12/24/2025","119.22","119.33","120.05","119.12","6.14M","-0.17%"
"12/23/2025","119.42","118.47","120.03","118.32","12.57M","1.07%"
"12/22/2025","118.15","117.33","118.46","117.33","11.77M","1.25%"
"12/19/2025","116.69","116.75","117.57","115.96","45.41M","0.13%"
"12/18/2025","116.54","116.99","116.99","115.63","13.71M","-0.74%"
"12/17/2025","117.41","115.21","117.62","115.17","18.50M","2.38%"
"12/16/2025","114.68","116.76","116.84","114.61","17.64M","-2.62%"
"12/15/2025","117.76","119.01","119.03","116.85","16.36M","-0.89%"
"12/12/2025","118.82","119.44","119.92","118.31","14.46M","-0.60%"
"12/11/2025","119.54","119.11","120.36","119.07","14.78M","0.00%"
"12/10/2025","119.54","118.72","119.86","118.37","19.85M","1.09%"
"12/09/2025","118.25","116.90","120.47","116.89","23.79M","1.96%"
"12/08/2025","115.98","115.83","117.00","115.04","14.90M","-0.48%"
"12/05/2025","116.54","116.75","118.78","116.41","12.52M","-0.51%"
"12/04/2025","117.14","117.50","118.34","116.66","13.69M","-0.56%"
"12/03/2025","117.80","115.94","117.98","115.88","16.82M","2.10%"
"12/02/2025","115.38","116.44","116.60","114.69","14.61M","-1.07%"
"12/01/2025","116.63","116.10","117.41","116.10","12.66M","0.61%"
"11/28/2025","115.92","114.95","118.74","114.82","7.24M","1.00%"
"11/26/2025","114.77","114.41","115.74","114.31","11.65M","0.23%"
"11/25/2025","114.51","115.18","115.90","114.19","14.43M","-1.26%"
"11/24/2025","115.97","117.20","117.20","114.74","18.03M","-0.95%"
"11/21/2025","117.08","116.99","117.38","115.65","15.67M","0.05%"
"11/20/2025","117.02","117.98","119.00","116.74","14.40M","-0.28%"
"11/19/2025","117.35","116.85","118.18","115.93","15.92M","-1.41%"
"11/18/2025","119.03","117.26","119.48","116.48","15.81M","1.15%"
"11/17/2025","117.68","118.97","119.50","117.11","16.03M","-1.35%"
"11/14/2025","119.29","118.45","119.48","116.66","17.06M","0.42%"
"11/13/2025","118.79","118.63","119.76","118.28","17.29M","0.57%"
"11/12/2025","118.12","119.10","119.28","117.79","13.79M","-1.39%"
"11/11/2025","119.78","118.83","120.81","118.83","16.08M","1.32%"
"11/10/2025","118.22","117.44","118.45","115.46","13.05M","0.85%"
"11/07/2025","117.22","115.21","117.50","114.90","17.18M","2.38%"
"11/06/2025","114.50","113.64","114.93","113.64","14.22M","0.72%"
"11/05/2025","113.68","114.09","115.18","113.67","12.40M","-0.40%"
"11/04/2025","114.14","113.38","114.35","112.51","16.86M","0.33%"
"11/03/2025","113.76","114.50","114.99","113.64","12.29M","-0.52%"
"10/31/2025","114.36","113.97","115.22","112.62","20.21M","-0.29%"
"10/30/2025","114.69","116.43","116.52","114.53","16.17M","-1.51%"
"10/29/2025","116.45","114.92","117.05","114.81","12.57M","1.23%"
"10/28/2025","115.03","115.49","116.18","114.99","9.54M","-0.78%"
"10/27/2025","115.94","115.69","115.99","115.10","10.98M","0.48%"
"10/24/2025","115.39","116.35","116.47","115.18","9.92M","-0.51%"
"10/23/2025","115.98","116.63","116.85","115.36","15.00M","1.11%"
"10/22/2025","114.71","113.45","115.18","113.08","12.94M","1.77%"
"10/21/2025","112.71","112.89","113.36","111.99","9.20M","0.01%"
