"Date","Price","Open","High","Low","Vol.","Change %"
"01/29/2026","538.09","530.80","538.38","520.11","2.52M","3.21%"
"01/28/2026","521.37","521.96","523.83","518.27","5.48M","0.18%"
"01/27/2026","520.41","527.65","529.11","519.55","3.85M","-1.32%"
"01/26/2026","527.36","526.71","530.39","522.65","4.84M","0.50%"
"01/23/2026","524.74","531.41","532.14","520.16","5.00M","-1.52%"
"01/22/2026","532.86","529.92","533.19","523.81","5.11M","1.00%"
"01/21/2026","527.57","533.52","537.40","524.77","4.94M","-0.78%"
"01/20/2026","531.74","530.60","536.41","528.51","4.10M","-1.44%"
"01/16/2026","539.49","540.24","544.03","538.68","3.50M","-0.58%"
"01/15/2026","542.65","548.52","549.88","538.99","4.01M","-0.76%"
"01/14/2026","546.82","544.50","548.59","538.15","3.94M","0.34%"
"01/13/2026","544.99","558.95","558.95","533.70","8.72M","-3.76%"
"01/12/2026","566.28","564.03","567.88","555.89","3.49M","-1.61%"
"01/09/2026","575.54","578.11","581.31","575.34","2.22M","-0.78%"
"01/08/2026","580.07","577.51","589.67","573.50","3.39M","0.03%"
"01/07/2026","579.92","579.27","585.28","577.62","3.65M","-0.07%"
"01/06/2026","580.34","569.00","581.37","567.94","4.06M","2.07%"
"01/05/2026","568.57","559.62","576.26","558.45","2.87M","0.97%"
"01/02/2026","563.13","570.71","570.88","559.49","3.90M","-1.36%"
"12/31/2025","570.88","576.56","577.98","570.62","1.74M","-1.13%"
"12/30/2025","577.42","576.08","577.78","574.25","1.51M","-0.08%"
"12/29/2025","577.90","579.60","581.99","577.41","1.27M","-0.29%"
"12/26/2025","579.60","579.75","581.20","578.68","972.29K","0.03%"
"12/24/2025","579.45","577.25","582.29","577.00","1.06M","0.54%"
"12/23/2025","576.35","575.89","581.72","575.75","1.79M","0.11%"
"12/22/2025","575.70","572.23","579.45","571.00","2.50M","0.61%"
"12/19/2025","572.23","566.22","572.94","565.20","7.26M","1.06%"
"12/18/2025","566.21","565.00","569.13","563.04","2.26M","0.13%"
