"Date","Price","Open","High","Low","Vol.","Change %"
"01/29/2026","139.29","139.75","140.50","138.97","2.21M","-0.31%"
"01/28/2026","139.72","140.41","140.87","138.69","7.32M","-0.89%"
"01/27/2026","140.97","137.54","141.71","137.54","10.62M","2.32%"
"01/26/2026","137.78","135.88","138.03","133.69","10.01M","1.36%"
"01/23/2026","135.93","131.26","136.30","131.00","13.18M","3.65%"
"01/22/2026","131.14","129.13","133.10","129.00","8.55M","1.57%"
"01/21/2026","129.11","123.73","129.39","122.68","7.29M","4.00%"
"01/20/2026","124.14","123.80","126.24","122.28","9.15M","-0.62%"
"01/16/2026","124.91","123.80","125.12","122.10","10.64M","3.01%"
"01/15/2026","121.26","124.31","124.57","120.94","6.66M","-2.26%"
"01/14/2026","124.07","121.38","124.16","121.38","4.66M","1.90%"
"01/13/2026","121.76","122.59","123.81","120.22","5.80M","-0.69%"
"01/12/2026","122.60","120.58","124.48","119.63","7.40M","1.24%"
"01/09/2026","121.10","120.34","122.76","119.33","6.63M","0.36%"
"01/08/2026","120.67","124.08","125.11","119.93","6.72M","-2.96%"
"01/07/2026","124.35","122.34","124.71","122.16","6.18M","2.46%"
"01/06/2026","121.36","118.22","121.99","118.22","6.04M","2.59%"
"01/05/2026","118.30","120.77","121.00","116.88","7.04M","-2.71%"
"01/02/2026","121.60","122.49","122.59","121.19","4.56M","-0.93%"
"12/31/2025","122.74","123.24","123.60","122.38","3.15M","-0.36%"
"12/30/2025","123.18","124.56","125.00","122.95","3.26M","-1.38%"
"12/29/2025","124.91","124.82","125.27","124.20","3.06M","0.17%"
"12/26/2025","124.70","125.52","125.77","124.18","2.07M","-0.77%"
"12/24/2025","125.67","125.71","126.25","125.12","1.61M","0.38%"
"12/23/2025","125.19","124.17","127.41","124.00","5.71M","0.83%"
"12/22/2025","124.16","124.07","124.90","122.84","6.75M","-0.10%"
"12/19/2025","124.29","121.19","126.27","121.00","24.39M","2.32%"
"12/18/2025","121.47","121.24","122.29","120.93","5.80M","0.09%"
"12/17/2025","121.36","119.27","122.07","118.57","7.96M","2.17%"
"12/16/2025","118.78","120.53","121.64","118.17","6.42M","-0.83%"
"12/15/2025","119.78","122.00","122.98","119.39","7.81M","-0.51%"
